Date,Open,High,Low,Close,Adj Close,Volume
2004-10-15,56.730000,57.009998,56.500000,56.580002,33.869469,7227200
2004-10-18,56.200001,57.470001,56.200001,57.320000,34.312435,6466400
2004-10-19,56.840000,57.419998,56.470001,56.610001,33.887428,5435400
2004-10-20,56.349998,57.500000,56.330002,57.500000,34.420185,6049000
2004-10-21,57.299999,57.959999,57.180000,57.779999,34.587803,6910700
2004-10-22,57.779999,57.990002,57.240002,57.290001,34.294491,5131100
2004-10-25,57.099998,57.310001,56.950001,57.080002,34.168766,6234900
2004-10-26,57.009998,57.340000,56.700001,57.230000,34.258572,6610400
2004-10-27,56.990002,57.799999,56.900002,57.770000,34.581818,5945100
2004-10-28,57.570000,58.080002,57.490002,58.009998,34.725494,5581200
2004-10-29,57.930000,58.480000,57.910000,58.380001,34.946960,6801500
2004-11-01,58.349998,58.889999,58.099998,58.439999,34.982887,6724200
2004-11-02,57.810001,59.000000,57.810001,58.040001,34.743443,7443800
2004-11-03,59.230000,59.980000,59.180000,59.450001,35.587482,9375800
2004-11-04,59.250000,59.500000,58.820000,59.220001,35.449814,9121900
2004-11-05,59.150002,59.750000,59.000000,59.180000,35.425869,6466200
2004-11-08,59.299999,60.259998,59.250000,59.840000,35.820953,6775000
2004-11-09,59.840000,60.230000,59.529999,59.830002,35.814972,5096600
2004-11-10,59.970001,60.639999,59.880001,60.119999,35.988552,6436700
2004-11-11,60.000000,60.849998,59.869999,60.599998,36.275879,5627500
2004-11-12,60.599998,61.000000,60.439999,61.000000,36.687866,6120300
2004-11-15,61.000000,61.490002,60.520000,61.160000,36.784103,5326500
